STUDENTID,ACADYEAR,SEMESTER,CAMPUSID,COURSEID,CAMPUSNAME,CURRIC,COURSENAME,SECTIONGROUP,CREDIT
383161,2554,1,2,TU110,RANGSIT,521,INTEGRATED HUMANITIES,640601,3
383161,2556,1,2,CS302,RANGSIT,521,COMPUTER SECURITY,650001,3
383162,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383162,2554,1,2,TU110,RANGSIT,521,INTEGRATED HUMANITIES,640601,3
383162,2554,3,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383162,2555,3,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383162,2555,3,2,ST216,RANGSIT,521,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
383163,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383163,2556,1,2,EL395,RANGSIT,521,ACADEMIC ENGLISH 2,650001,3
383164,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383164,2554,2,2,CS111,RANGSIT,521,OBJECT-ORIENTED PROGRAMMING,650002,4
383165,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383165,2554,2,2,SC135,RANGSIT,521,GENERAL PHYSICS,650001,3
383166,2554,2,2,SC135,RANGSIT,521,GENERAL PHYSICS,650001,3
383166,2554,3,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383166,2555,1,2,EL295,RANGSIT,521,ACADEMIC ENGLISH 1,650002,3
383166,2556,1,2,CS302,RANGSIT,521,COMPUTER SECURITY,650001,3
383166,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,650001,3
383167,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383167,2555,3,2,MA212,RANGSIT,521,CALCULUS 2,650001,3
383167,2557,1,2,CS399,RANGSIT,521,THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES,650001,3
383167,2557,1,2,CS499,RANGSIT,521,SELECTED TOPICS IN COMPUTER GRAPHICS,650001,3
383168,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383168,2554,2,2,CS111,RANGSIT,521,OBJECT-ORIENTED PROGRAMMING,650002,4
383168,2554,2,2,SC135,RANGSIT,521,GENERAL PHYSICS,650001,3
383168,2556,2,2,CS377,RANGSIT,521,DIGITAL IMAGE PROCESSING,650001,3
383168,2557,1,2,CS457,RANGSIT,521,DATABASE SYSTEMS 2,650001,3
383169,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383169,2554,2,2,CS111,RANGSIT,521,OBJECT-ORIENTED PROGRAMMING,650002,4
383170,2554,1,2,CS101,RANGSIT,521,DISCRETE STRUCTURES,650001,3
383170,2554,1,2,CS102,RANGSIT,521,COMPUTER PROGRAMMING FUNDAMENTALS,650001,4
383170,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383170,2554,1,2,TU154,RANGSIT,521,FOUNDATION OF MATHEMATICS,650001,3
383171,2555,1,2,EL295,RANGSIT,521,ACADEMIC ENGLISH 1,650002,3
383172,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383172,2556,1,2,CS314,RANGSIT,521,THEORY OF COMPUTATION,650001,3
383173,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383173,2554,2,2,CS111,RANGSIT,521,OBJECT-ORIENTED PROGRAMMING,650002,4
383173,2555,1,2,EL295,RANGSIT,521,ACADEMIC ENGLISH 1,650002,3
383173,2557,1,2,CJ321,RANGSIT,521,THE CRIMINAL JUSTICE FOR JUVENILE,650001,3
383173,2557,1,2,CS387,RANGSIT,521,WEB APPLICATION AND ENTERPRISE PROGRAMS,650001,3
383174,2554,1,2,CS101,RANGSIT,521,DISCRETE STRUCTURES,650002,3
383174,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383174,2554,1,2,TU154,RANGSIT,521,FOUNDATION OF MATHEMATICS,650001,3
383175,2554,1,2,MA211,RANGSIT,521,CALCULUS 1,650001,3
383175,2554,2,2,CS111,RANGSIT,521,OBJECT-ORIENTED PROGRAMMING,650002,4
383175,2557,1,2,CS387,RANGSIT,521,WEB APPLICATION AND ENTERPRISE PROGRAMS,650001,3
389412,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
389412,2555,2,2,TU153,RANGSIT,521,GENERAL CONCEPT OF COMPUTER,230001,3
389412,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
389412,2557,2,2,CS374,RANGSIT,521,HUMAN - COMPUTER INTERACTION,40002,3
389413,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
389413,2555,2,2,TU153,RANGSIT,521,GENERAL CONCEPT OF COMPUTER,230001,3
389413,2556,1,2,AT326,RANGSIT,521,RICE AND PRODUCTION TECHNOLOGY,60001,3
389413,2556,1,2,CS213,RANGSIT,521,DATA STRUCTURES,50002,3
389413,2556,1,2,CS214,RANGSIT,521,SOCIAL AND PROFESSIONAL ETHICS,830001,1
389413,2556,1,2,CS222,RANGSIT,521,PROGRAMMING LANGUAGES AND PARADIGMS,910001,3
389413,2556,1,2,CS223,RANGSIT,521,COMPUTER ORGANIZATION AND ARCHITECTURE,40002,3
389413,2556,1,2,CS261,RANGSIT,521,HUMAN INFORMATION PROCESSING,80001,3
389413,2556,1,2,CS284,RANGSIT,521,INTRODUCTION TO SOFTWARE ENGINEERING,900001,3
389413,2556,1,2,MA211,RANGSIT,521,CALCULUS 1,70001,3
389414,2555,2,2,TU153,RANGSIT,521,GENERAL CONCEPT OF COMPUTER,230001,3
389414,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30002,3
389414,2556,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
389414,2557,1,2,CS301,RANGSIT,521,FUNDAMENTAL OF RESEARCH METHODOLOGY,810001,1
389414,2557,1,2,CS314,RANGSIT,521,THEORY OF COMPUTATION,30001,3
389414,2557,2,2,CS342,RANGSIT,521,NET-CENTRIC COMPUTING 1,80002,3
389415,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
389415,2555,2,2,TU153,RANGSIT,521,GENERAL CONCEPT OF COMPUTER,230001,3
389415,2556,1,2,HO201,RANGSIT,521,PRINCIPLES OF MANAGEMENT,30001,3
389416,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
389416,2556,1,2,HO201,RANGSIT,521,PRINCIPLES OF MANAGEMENT,30001,3
389416,2556,1,2,MA212,RANGSIT,521,CALCULUS 2,30001,3
389416,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
389416,2557,2,2,CS374,RANGSIT,521,HUMAN - COMPUTER INTERACTION,40002,3
389417,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
389417,2555,2,2,TU153,RANGSIT,521,GENERAL CONCEPT OF COMPUTER,230001,3
389417,2556,2,2,CS295,RANGSIT,521,MATHEMATICS FOR COMPUTER GRAPHICS,50001,3
389417,2557,1,2,BA291,RANGSIT,521,INTRODUCTION TO BUSINESS,820001,3
389417,2557,2,2,CS326,RANGSIT,521,EMBEDDED SYSTEMS DESIGN,100001,3
390269,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
390269,2557,1,2,BA291,RANGSIT,521,INTRODUCTION TO BUSINESS,820001,3
390269,2557,2,2,CS374,RANGSIT,521,HUMAN - COMPUTER INTERACTION,40001,3
390269,2557,2,2,CS459,RANGSIT,521,SELECTED TOPICS IN INFORMATION SYSTEMS,90001,3
390939,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
390939,2556,1,2,CS213,RANGSIT,521,DATA STRUCTURES,50002,3
390939,2556,1,2,CS214,RANGSIT,521,SOCIAL AND PROFESSIONAL ETHICS,830001,1
390939,2556,1,2,CS222,RANGSIT,521,PROGRAMMING LANGUAGES AND PARADIGMS,910001,3
390939,2556,1,2,CS223,RANGSIT,521,COMPUTER ORGANIZATION AND ARCHITECTURE,40002,3
390939,2556,1,2,CS261,RANGSIT,521,HUMAN INFORMATION PROCESSING,80001,3
390939,2556,1,2,CS284,RANGSIT,521,INTRODUCTION TO SOFTWARE ENGINEERING,900001,3
390939,2556,1,2,TU115,RANGSIT,521,MAN AND HIS LITERARY CREATIVITY,820001,3
390939,2556,1,2,TU130,RANGSIT,521,INTEGRATED SCIENCES AND TECHNOLOGY,540001,3
390939,2556,2,2,TU130,RANGSIT,521,INTEGRATED SCIENCES AND TECHNOLOGY,230001,3
390939,2556,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
390939,2557,1,2,SW497,RANGSIT,521,DISASTER MANAGEMENT AND INTERVENTION,450001,3
390939,2557,1,2,TU130,RANGSIT,521,INTEGRATED SCIENCES AND TECHNOLOGY,900001,3
390939,2557,1,2,TU130,RANGSIT,521,INTEGRATED SCIENCES AND TECHNOLOGY,400001,3
390940,2555,1,2,SC135,RANGSIT,521,GENERAL PHYSICS,80001,3
390940,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
390940,2556,1,2,HO201,RANGSIT,521,PRINCIPLES OF MANAGEMENT,30001,3
390940,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30001,3
390940,2556,2,2,ST216,RANGSIT,521,STATISTICS  FOR  SOCIAL  SCIENCE 1,40001,3
390940,2556,3,2,SC135,RANGSIT,521,GENERAL PHYSICS,812301,3
390940,2557,1,2,CS101,RANGSIT,521,DISCRETE STRUCTURES,10001,3
390940,2557,1,2,CS314,RANGSIT,521,THEORY OF COMPUTATION,30001,3
390940,2557,1,2,CS365,RANGSIT,521,ARTIFICIAL INTELLIGENT SYSTEMS,20001,3
390940,2557,1,2,ST216,RANGSIT,521,STATISTICS  FOR  SOCIAL  SCIENCE 1,40002,3
390940,2557,2,2,EL395,RANGSIT,521,ACADEMIC ENGLISH 2,50001,3
391037,2555,1,2,SC135,RANGSIT,521,GENERAL PHYSICS,80001,3
391037,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
391037,2556,1,2,HO201,RANGSIT,521,PRINCIPLES OF MANAGEMENT,30001,3
391037,2556,2,2,MA212,RANGSIT,521,CALCULUS 2,90001,3
391037,2556,3,2,SC135,RANGSIT,521,GENERAL PHYSICS,812301,3
391037,2557,1,2,CS314,RANGSIT,521,THEORY OF COMPUTATION,30001,3
392361,2557,1,2,EL395,RANGSIT,521,ACADEMIC ENGLISH 2,650001,3
392368,2556,2,2,ST216,RANGSIT,521,STATISTICS  FOR  SOCIAL  SCIENCE 1,650001,3
392368,2557,2,2,CS348,RANGSIT,521,INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING,650001,3
393144,2555,1,2,TU154,RANGSIT,521,FOUNDATION OF MATHEMATICS,70001,3
393144,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
393144,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
393144,2555,2,2,TU120,RANGSIT,521,INTEGRATED SOCIAL SCIENCES,780001,3
393144,2555,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
393144,2556,1,2,AT326,RANGSIT,521,RICE AND PRODUCTION TECHNOLOGY,60001,3
393144,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30002,3
393144,2556,3,2,SC135,RANGSIT,521,GENERAL PHYSICS,812301,3
393144,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
393144,2557,2,2,CS486,RANGSIT,521,SOFTWARE VALIDATION  AND  VERIFICATION,50001,3
393362,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
393362,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30002,3
393362,2556,2,2,ST216,RANGSIT,521,STATISTICS  FOR  SOCIAL  SCIENCE 1,40001,3
393362,2557,1,2,CS314,RANGSIT,521,THEORY OF COMPUTATION,30001,3
393362,2557,1,2,CS395,RANGSIT,521,COMPUTER GRAPHICS,90001,3
393362,2557,1,2,EL395,RANGSIT,521,ACADEMIC ENGLISH 2,70001,3
393362,2557,1,2,TU154,RANGSIT,521,FOUNDATION OF MATHEMATICS,70001,3
393363,2555,1,2,SC135,RANGSIT,521,GENERAL PHYSICS,80001,3
393363,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
393363,2557,1,2,CS314,RANGSIT,521,THEORY OF COMPUTATION,30001,3
393363,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
393363,2557,2,2,CS374,RANGSIT,521,HUMAN - COMPUTER INTERACTION,40002,3
393364,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
393364,2555,2,2,PY228,RANGSIT,521,PSYCHOLOGY OF INTERPERSONAL RELATIONS,60001,3
393365,2555,2,2,TU116,RANGSIT,521,MAN AND ARTS : VISUAL ART  MUSIC AND PERFORMING ARTS,780001,3
393365,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
393365,2557,1,2,EL395,RANGSIT,521,ACADEMIC ENGLISH 2,70001,3
393366,2555,1,2,SC135,RANGSIT,521,GENERAL PHYSICS,80001,3
393366,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
393366,2555,2,2,TU153,RANGSIT,521,GENERAL CONCEPT OF COMPUTER,230001,3
393366,2556,1,2,HO201,RANGSIT,521,PRINCIPLES OF MANAGEMENT,30001,3
393366,2556,2,2,AT316,RANGSIT,521,INDUSTRIAL AND POWER PLANTS,10001,3
393366,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30002,3
393366,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
393366,2557,1,2,CS457,RANGSIT,521,DATABASE SYSTEMS 2,810001,3
397361,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
397361,2555,2,2,TU153,RANGSIT,521,GENERAL CONCEPT OF COMPUTER,230001,3
397361,2556,2,2,CS296,RANGSIT,521,ART AND DESIGN FOUNDATIONS,890001,3
397364,2556,1,2,HO201,RANGSIT,521,PRINCIPLES OF MANAGEMENT,30001,3
397364,2557,1,2,CS314,RANGSIT,521,THEORY OF COMPUTATION,30001,3
397365,2555,1,2,SC135,RANGSIT,521,GENERAL PHYSICS,80001,3
397365,2556,1,2,BA291,RANGSIT,521,INTRODUCTION TO BUSINESS,820001,3
397365,2556,1,2,MA212,RANGSIT,521,CALCULUS 2,30001,3
397365,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30002,3
397365,2556,3,2,HS319,RANGSIT,521,WARS AND VIOLENCE IN WORLD HISTORY,824501,3
397365,2556,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397365,2557,1,2,BA291,RANGSIT,521,INTRODUCTION TO BUSINESS,820002,3
397367,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
397367,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30001,3
397367,2556,2,2,ST216,RANGSIT,521,STATISTICS  FOR  SOCIAL  SCIENCE 1,40001,3
397367,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
397367,2557,2,2,CS374,RANGSIT,521,HUMAN - COMPUTER INTERACTION,40001,3
397368,2555,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397368,2556,1,2,BA291,RANGSIT,521,INTRODUCTION TO BUSINESS,820001,3
397369,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
397369,2556,2,2,ST216,RANGSIT,521,STATISTICS  FOR  SOCIAL  SCIENCE 1,40002,3
397369,2556,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397369,2557,2,2,CS377,RANGSIT,521,DIGITAL IMAGE PROCESSING,50001,3
397369,2557,2,2,MU135,RANGSIT,521,THAI MUSIC 1,810001,3
397370,2555,1,2,SC135,RANGSIT,521,GENERAL PHYSICS,80001,3
397370,2556,2,2,CS251,RANGSIT,521,DATABASE SYSTEMS 1,20001,3
397370,2556,2,2,CS281,RANGSIT,521,OBJECT-ORIENTED ANALYSIS AND DESIGN,780001,3
397370,2556,2,2,ES356,RANGSIT,521,ECO-TOURISM,810002,3
397370,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30001,3
397370,2557,1,2,CS395,RANGSIT,521,COMPUTER GRAPHICS,90001,3
397370,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
397370,2557,2,2,CS374,RANGSIT,521,HUMAN - COMPUTER INTERACTION,40001,3
397371,2555,1,2,SC135,RANGSIT,521,GENERAL PHYSICS,80001,3
397371,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
397371,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
397371,2556,3,2,SC135,RANGSIT,521,GENERAL PHYSICS,812301,3
397371,2556,3,2,TA395,RANGSIT,521,MEDICINAL PLANTS IN DAILY LIFE,824501,3
397371,2556,3,2,TA395,RANGSIT,521,MEDICINAL PLANTS IN DAILY LIFE,824501,3
397371,2556,3,2,TA395,RANGSIT,521,MEDICINAL PLANTS IN DAILY LIFE,824501,3
397371,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397371,2557,2,2,CS486,RANGSIT,521,SOFTWARE VALIDATION  AND  VERIFICATION,50001,3
397372,2555,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397372,2556,2,2,CS251,RANGSIT,521,DATABASE SYSTEMS 1,20001,3
397372,2556,2,2,CS281,RANGSIT,521,OBJECT-ORIENTED ANALYSIS AND DESIGN,780001,3
397372,2556,2,2,ES356,RANGSIT,521,ECO-TOURISM,810002,3
397372,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30001,3
397372,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397373,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
397373,2556,2,2,CS295,RANGSIT,521,MATHEMATICS FOR COMPUTER GRAPHICS,50001,3
397373,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397373,2557,2,2,CS486,RANGSIT,521,SOFTWARE VALIDATION  AND  VERIFICATION,50001,3
397374,2555,1,2,SC135,RANGSIT,521,GENERAL PHYSICS,80001,3
397374,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
397375,2556,2,2,MA212,RANGSIT,521,CALCULUS 2,90001,3
397375,2556,5,2,ES356,RANGSIT,521,ECO-TOURISM,812301,3
397375,2557,2,2,CS374,RANGSIT,521,HUMAN - COMPUTER INTERACTION,40001,3
397375,2557,2,2,CS486,RANGSIT,521,SOFTWARE VALIDATION  AND  VERIFICATION,50001,3
397376,2556,2,2,CS251,RANGSIT,521,DATABASE SYSTEMS 1,20001,3
397376,2556,2,2,CS281,RANGSIT,521,OBJECT-ORIENTED ANALYSIS AND DESIGN,780001,3
397376,2556,2,2,ES356,RANGSIT,521,ECO-TOURISM,810002,3
397377,2555,1,2,SC135,RANGSIT,521,GENERAL PHYSICS,80001,3
397377,2555,2,2,TU110,RANGSIT,521,INTEGRATED HUMANITIES,320001,3
397377,2556,1,2,MA212,RANGSIT,521,CALCULUS 2,30001,3
397377,2556,2,2,ST216,RANGSIT,521,STATISTICS  FOR  SOCIAL  SCIENCE 1,40001,3
397377,2556,2,2,TU122,RANGSIT,521,LAW IN EVERYDAY LIFE,890001,3
397377,2556,3,2,SC135,RANGSIT,521,GENERAL PHYSICS,812301,3
397377,2557,1,2,EL395,RANGSIT,521,ACADEMIC ENGLISH 2,70001,3
397377,2557,2,2,CS342,RANGSIT,521,NET-CENTRIC COMPUTING 1,80001,3
397377,2557,2,2,CS388,RANGSIT,521,SOFTWARE CONSTRUCTION AND EVOLUTION,100001,3
397378,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
397378,2555,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397378,2556,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397378,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397378,2557,1,2,SW365,RANGSIT,521,FAMILY LIFE  SEX EDUCATION AND ETHICS,820003,3
397379,2555,2,2,TU100,RANGSIT,521,CIVIC EDUCATION,830001,3
397379,2557,1,2,BA291,RANGSIT,521,INTRODUCTION TO BUSINESS,820001,3
397379,2557,2,2,CS326,RANGSIT,521,EMBEDDED SYSTEMS DESIGN,100001,3
397379,2557,2,2,CS348,RANGSIT,521,INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING,50001,3
397379,2557,2,2,CS374,RANGSIT,521,HUMAN - COMPUTER INTERACTION,40001,3
397381,2555,2,2,AT316,RANGSIT,521,INDUSTRIAL AND POWER PLANTS,10001,3
397381,2556,2,2,CS251,RANGSIT,521,DATABASE SYSTEMS 1,20001,3
397381,2556,2,2,CS281,RANGSIT,521,OBJECT-ORIENTED ANALYSIS AND DESIGN,780001,3
397381,2556,2,2,ES356,RANGSIT,521,ECO-TOURISM,810002,3
397381,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397381,2557,1,2,SW365,RANGSIT,521,FAMILY LIFE  SEX EDUCATION AND ETHICS,820003,3
397381,2557,2,2,ES356,RANGSIT,521,ECO-TOURISM,810001,3
397385,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
397385,2555,2,2,TU120,RANGSIT,521,INTEGRATED SOCIAL SCIENCES,780001,3
397385,2556,1,2,BA291,RANGSIT,521,INTRODUCTION TO BUSINESS,820001,3
397385,2556,2,2,CS296,RANGSIT,521,ART AND DESIGN FOUNDATIONS,890001,3
397385,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30002,3
397385,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397386,2555,2,2,TU120,RANGSIT,521,INTEGRATED SOCIAL SCIENCES,780001,3
397386,2555,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397386,2556,1,2,BA291,RANGSIT,521,INTRODUCTION TO BUSINESS,820001,3
397386,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397389,2555,2,2,CS301,RANGSIT,521,FUNDAMENTAL OF RESEARCH METHODOLOGY,810001,1
397389,2555,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397389,2556,1,2,AT326,RANGSIT,521,RICE AND PRODUCTION TECHNOLOGY,60001,3
397389,2556,2,2,ES356,RANGSIT,521,ECO-TOURISM,810002,3
397389,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397389,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
397390,2555,2,2,CS301,RANGSIT,521,FUNDAMENTAL OF RESEARCH METHODOLOGY,810001,1
397390,2555,2,2,EL172,RANGSIT,521,ENGLISH COURSE 3,100002,3
397390,2555,2,2,TU110,RANGSIT,521,INTEGRATED HUMANITIES,320001,3
397390,2555,2,2,TU120,RANGSIT,521,INTEGRATED SOCIAL SCIENCES,780001,3
397390,2555,2,2,TU122,RANGSIT,521,LAW IN EVERYDAY LIFE,820001,3
397390,2555,3,2,LA209,RANGSIT,521,CIVIL AND COMMERCIAL LAW,812301,3
397390,2555,3,2,TU152,RANGSIT,521,FUNDAMENTAL MATHEMATICS,812303,3
397390,2556,1,2,TU120,RANGSIT,521,INTEGRATED SOCIAL SCIENCES,810001,3
397390,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
397392,2555,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397392,2557,1,2,CS301,RANGSIT,521,FUNDAMENTAL OF RESEARCH METHODOLOGY,810001,1
397392,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
397392,2557,1,2,CS456,RANGSIT,521,MANAGEMENT INFORMATION SYSTEMS,40001,3
397393,2556,1,2,BA291,RANGSIT,521,INTRODUCTION TO BUSINESS,820001,3
397393,2557,1,2,CS341,RANGSIT,521,OPERATING SYSTEMS 1,50001,3
397393,2557,1,2,CS409,RANGSIT,521,SELECTED TOPICS IN COMPUTER SCIENCE,100001,3
397393,2557,2,2,MU135,RANGSIT,521,THAI MUSIC 1,810001,3
397394,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397395,2555,1,2,TU154,RANGSIT,521,FOUNDATION OF MATHEMATICS,70001,3
397395,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
397395,2555,2,2,TU153,RANGSIT,521,GENERAL CONCEPT OF COMPUTER,230001,3
397395,2555,3,2,EL172,RANGSIT,521,ENGLISH COURSE 3,824502,3
397395,2555,3,2,LA209,RANGSIT,521,CIVIL AND COMMERCIAL LAW,812301,3
397395,2555,3,2,RT491,RANGSIT,521,FIELD PRACTICES,1,0
397395,2555,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397395,2555,3,2,TU152,RANGSIT,521,FUNDAMENTAL MATHEMATICS,812301,3
397395,2555,3,2,TU152,RANGSIT,521,FUNDAMENTAL MATHEMATICS,812303,3
397395,2556,1,2,AT326,RANGSIT,521,RICE AND PRODUCTION TECHNOLOGY,60001,3
397395,2556,1,2,CS214,RANGSIT,521,SOCIAL AND PROFESSIONAL ETHICS,830001,1
397395,2556,1,2,MA211,RANGSIT,521,CALCULUS 1,70001,3
397395,2556,2,2,CS111,RANGSIT,521,OBJECT-ORIENTED PROGRAMMING,455401,4
397395,2556,2,2,MA332,RANGSIT,521,LINEAR ALGEBRA,30002,3
397395,2556,3,2,SW111,RANGSIT,521,PHILOSOPHICAL FOUNDATIONS AND PROFESSIONAL ETHICS,812301,3
397395,2557,1,2,CS214,RANGSIT,521,SOCIAL AND PROFESSIONAL ETHICS,90001,1
397395,2557,1,2,CS301,RANGSIT,521,FUNDAMENTAL OF RESEARCH METHODOLOGY,810001,1
397395,2557,1,2,CS314,RANGSIT,521,THEORY OF COMPUTATION,30001,3
397395,2557,1,2,CS386,RANGSIT,521,SOFTWARE CONFIGURATION MANAGEMENT,40001,3
397395,2557,1,2,CS489,RANGSIT,521,SELECTED TOPICS IN SOFTWARE ENGINEERING,100001,3
397395,2557,1,2,EL295,RANGSIT,521,ACADEMIC ENGLISH 1,70001,3
397395,2557,2,2,CS302,RANGSIT,521,COMPUTER SECURITY,70001,3
397395,2557,2,2,CS342,RANGSIT,521,NET-CENTRIC COMPUTING 1,80002,3
397395,2557,2,2,CS374,RANGSIT,521,HUMAN - COMPUTER INTERACTION,40002,3
397396,2555,2,2,MA211,RANGSIT,521,CALCULUS 1,90001,3
