"CLASSSTATUS;""CAMPUSID"";""CAMPUSNAME"";""ACADYEAR"";""SEMESTER"";""COURSEID"";""CURRIC"";""COURSENAME"";""CREDIT"";""SECTIONGROUP"";""STUDYDAY"";""STUDYTIMEFROM"";""STUDYTIMETO"";""ROOM""",
"W;2;""RANGSIT"";2556;3;""SW365"";""561"";""FAMILY LIFE EDUCATION"," SEX EDUCATION AND SEXUAL ETHICS"";3;""650001"";""MON"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2001"""
"W;2;""RANGSIT"";2556;3;""SW365"";""561"";""FAMILY LIFE EDUCATION"," SEX EDUCATION AND SEXUAL ETHICS"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 16:25:00;""SC2001"""
"W;2;""RANGSIT"";2556;3;""SW478"";""471"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""SW478"";""471"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""SW478"";""471"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""SW478"";""521"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""SW478"";""521"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""SW478"";""521"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""SW478"";""561"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""SW478"";""561"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2556;3;""SW478"";""561"";""GENDER IN SOCIAL DEVELOPMENT AND HUMAN SECURITY"";3;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CJ321"";""471"";""THE CRIMINAL JUSTICE FOR JUVENILE"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S102""",
"W;2;""RANGSIT"";2557;1;""CJ321"";""521"";""THE CRIMINAL JUSTICE FOR JUVENILE"";3;""650001"";""SAT"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC5-S102""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010002"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""010002"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-109""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-109""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650003"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS101"";""521"";""DISCRETE STRUCTURES"";3;""650003"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010001"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010001"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010002"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010002"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-122""",
"C;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010003"";""THU"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-116""",
"C;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""010003"";""TUE"";30/12/1899 8:00:00;30/12/1899 9:25:00;""LC3-116""",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-109""",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-109""",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2557;1;""CS101"";""561"";""DISCRETE STRUCTURES"";3;""650002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2557;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""233201"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-116""",
"W;2;""RANGSIT"";2557;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""233201"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-106""",
"W;2;""RANGSIT"";2557;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC2-111""",
"W;2;""RANGSIT"";2557;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS102"";""521"";""COMPUTER PROGRAMMING FUNDAMENTALS"";4;""650002"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-116""",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230001"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230002"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""230003"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-117""",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-107""",
"W;2;""RANGSIT"";2557;1;""CS102"";""561"";""COMPUTER PROGRAMMING FUNDAMENTALS"";3;""650002"";""WED"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC3-108""",
"W;2;""RANGSIT"";2557;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3029""",
"W;2;""RANGSIT"";2557;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3029""",
"W;2;""RANGSIT"";2557;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3030""",
"W;2;""RANGSIT"";2557;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3030""",
"W;2;""RANGSIT"";2557;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070003"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3031""",
"W;2;""RANGSIT"";2557;1;""CS103"";""521"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070003"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3031""",
"W;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3029""",
"W;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3029""",
"W;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3030""",
"W;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070002"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3030""",
"W;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070003"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3031""",
"W;2;""RANGSIT"";2557;1;""CS103"";""561"";""INTRODUCTION TO COMPUTER PROGRAMMING"";3;""070003"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""SC3031""",
"W;2;""RANGSIT"";2557;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""003201"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""003202"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""650001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC2-213""",
"W;2;""RANGSIT"";2557;1;""CS105"";""561"";""PRACTICUM FOR STRUCTURAL PROGRAMMING"";1;""650002"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""LC2-111""",
"W;2;""RANGSIT"";2557;1;""CS211"";""561"";""SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE"";3;""120001"";""TUE"";30/12/1899 8:00:00;30/12/1899 10:55:00;""LC3-107""",
"W;2;""RANGSIT"";2557;1;""CS211"";""561"";""SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE"";3;""120002"";""TUE"";30/12/1899 8:00:00;30/12/1899 10:55:00;""LC3-108""",
"W;2;""RANGSIT"";2557;1;""CS211"";""561"";""SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE"";3;""650001"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-109""",
"W;2;""RANGSIT"";2557;1;""CS211"";""561"";""SOFTWARE DEVELOPMENT USING APPLICATION PROGRAMMING INTERFACE"";3;""650002"";""TUE"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-110""",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050002"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-116""",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""050002"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-116""",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-109""",
"W;2;""RANGSIT"";2557;1;""CS213"";""521"";""DATA STRUCTURES"";3;""650002"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-118-1""",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""050001"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""050001"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""050002"";""THU"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-116""",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""050002"";""TUE"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-116""",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""650001"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-109""",
"W;2;""RANGSIT"";2557;1;""CS213"";""561"";""DATA STRUCTURES"";3;""650002"";""WED"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-118-1""",
"W;2;""RANGSIT"";2557;1;""CS214"";""521"";""SOCIAL AND PROFESSIONAL ETHICS"";1;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-116""",
"W;2;""RANGSIT"";2557;1;""CS214"";""521"";""SOCIAL AND PROFESSIONAL ETHICS"";1;""650001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-110""",
"W;2;""RANGSIT"";2557;1;""CS215"";""561"";""PROGRAMMING PRACTICUM USING APPLICATION PROGRAMMING INTERFACE"";1;""002101"";""THU"";30/12/1899 8:00:00;30/12/1899 10:55:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS215"";""561"";""PROGRAMMING PRACTICUM USING APPLICATION PROGRAMMING INTERFACE"";1;""002102"";""THU"";30/12/1899 8:00:00;30/12/1899 10:55:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS215"";""561"";""PROGRAMMING PRACTICUM USING APPLICATION PROGRAMMING INTERFACE"";1;""650001"";""TUE"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC2-213""",
"C;2;""RANGSIT"";2557;1;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""910001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""N/A""",
"W;2;""RANGSIT"";2557;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""N/A""",
"W;2;""RANGSIT"";2557;1;""CS223"";""471"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""N/A""",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-105""",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-105""",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-106""",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-106""",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-106""",
"W;2;""RANGSIT"";2557;1;""CS223"";""521"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650002"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-107""",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-105""",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-105""",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-106""",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""040002"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-106""",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650001"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-106""",
"W;2;""RANGSIT"";2557;1;""CS223"";""561"";""COMPUTER ORGANIZATION AND ARCHITECTURE"";3;""650002"";""FRI"";30/12/1899 15:00:00;30/12/1899 17:55:00;""LC3-107""",
"C;2;""RANGSIT"";2557;1;""CS231"";""561"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""910001"";""FRI"";30/12/1899 13:30:00;30/12/1899 16:25:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS251"";""561"";""DATABASE SYSTEMS 1"";3;""070001"";""WED"";30/12/1899 9:30:00;30/12/1899 10:55:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS251"";""561"";""DATABASE SYSTEMS 1"";3;""070001"";""FRI"";30/12/1899 9:30:00;30/12/1899 10:55:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""080001"";""FRI"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS261"";""521"";""HUMAN INFORMATION PROCESSING"";3;""080001"";""WED"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS275"";""561"";""HUMAN INFORMATION PROCESSING"";3;""080001"";""FRI"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS275"";""561"";""HUMAN INFORMATION PROCESSING"";3;""080001"";""WED"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";""WED"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";""FRI"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS281"";""561"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";""WED"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"C;2;""RANGSIT"";2557;1;""CS281"";""561"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""080001"";""FRI"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2557;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS284"";""521"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS284"";""561"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""100001"";""FRI"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS284"";""561"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""100001"";""WED"";30/12/1899 15:00:00;30/12/1899 16:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS284"";""561"";""INTRODUCTION TO SOFTWARE ENGINEERING"";3;""650001"";""THU"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-121""",
"W;2;""RANGSIT"";2557;1;""CS286"";""561"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-117""",
"W;2;""RANGSIT"";2557;1;""CS286"";""561"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-117""",
"W;2;""RANGSIT"";2557;1;""CS289"";""521"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""090001"";""WED"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-117""",
"W;2;""RANGSIT"";2557;1;""CS289"";""521"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""090001"";""FRI"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-117""",
"W;2;""RANGSIT"";2557;1;""CS289"";""521"";""SOFTWARE PROCESS AND QUALITY ASSURANCE"";3;""650001"";""WED"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-118""",
"W;2;""RANGSIT"";2557;1;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""650001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-104""",
"W;2;""RANGSIT"";2557;1;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""830001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-104""",
"W;2;""RANGSIT"";2557;1;""CS296"";""561"";""ART AND DESIGN FOUNDATIONS"";3;""650001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-104""",
"W;2;""RANGSIT"";2557;1;""CS296"";""561"";""ART AND DESIGN FOUNDATIONS"";3;""830001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-104""",
"W;2;""RANGSIT"";2557;1;""CS297"";""521"";""FUNDAMENTAL TECHNIQUES IN COMPUTER GRAPHICS USING API"";3;""040001"";""THU"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-118""",
"W;2;""RANGSIT"";2557;1;""CS297"";""521"";""FUNDAMENTAL TECHNIQUES IN COMPUTER GRAPHICS USING API"";3;""040001"";""TUE"";30/12/1899 13:30:00;30/12/1899 14:55:00;""LC3-118""",
"W;2;""RANGSIT"";2557;1;""CS297"";""521"";""FUNDAMENTAL TECHNIQUES IN COMPUTER GRAPHICS USING API"";3;""650001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-110""",
"W;2;""RANGSIT"";2557;1;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""650001"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC2-111""",
"W;2;""RANGSIT"";2557;1;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""810001"";""MON"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC2-111""",
"W;2;""RANGSIT"";2557;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""080001"";""WED"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""080001"";""FRI"";30/12/1899 11:00:00;30/12/1899 12:25:00;""LC3-122""",
"W;2;""RANGSIT"";2557;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""650001"";""SAT"";30/12/1899 9:30:00;30/12/1899 12:25:00;""LC3-105""",
"W;2;""RANGSIT"";2557;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""650002"";""FRI"";30/12/1899 11:00:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS302"";""521"";""COMPUTER SECURITY"";3;""650002"";""WED"";30/12/1899 11:00:00;30/12/1899 12:25:00;""ติดต่อภาค""",
"W;2;""RANGSIT"";2557;1;""CS314"";""471"";""THEORY OF COMPUTATION"";3;""030001"";""THU"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
"W;2;""RANGSIT"";2557;1;""CS314"";""471"";""THEORY OF COMPUTATION"";3;""030001"";""TUE"";30/12/1899 11:00:00;30/12/1899 12:25:00;""N/A""",
