"CLASSSTATUS;""CAMPUSID"";""CAMPUSNAME"";""ACADYEAR"";""SEMESTER"";""COURSEID"";""CURRIC"";""COURSENAME"";""CREDIT"";""SECTIONGROUP"";""ENROLLAMOUNT""",
"C;2;""RANGSIT"";2556;1;""CS479"";""471"";""SELECTED TOPICS IN HUMAN-COMPUTER INTERACTION"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS479"";""521"";""SELECTED TOPICS IN COMPUTER INTERFACE AND MULTIMEDIA"";3;""080001"";4",
"C;2;""RANGSIT"";2556;1;""CS479"";""521"";""SELECTED TOPICS IN COMPUTER INTERFACE AND MULTIMEDIA"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS488"";""471"";""FORMAL METHODS"";3;""010001"";0",
"W;2;""RANGSIT"";2556;1;""CS488"";""471"";""FORMAL METHODS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS488"";""521"";""FORMAL METHODS"";3;""010001"";25",
"W;2;""RANGSIT"";2556;1;""CS488"";""521"";""FORMAL METHODS"";3;""650001"";13",
"W;2;""RANGSIT"";2556;1;""CS489"";""471"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""100001"";0",
"W;2;""RANGSIT"";2556;1;""CS489"";""471"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS489"";""521"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""100001"";31",
"W;2;""RANGSIT"";2556;1;""CS489"";""521"";""SELECTED TOPICS IN SOFTWARE ENGINEERING"";3;""650001"";8",
"W;2;""RANGSIT"";2556;1;""CS491"";""471"";""SPECIAL TOPICS   1"";2;""000001"";0",
"W;2;""RANGSIT"";2556;1;""CS491"";""471"";""SPECIAL TOPICS   1"";2;""650001"";0",
"C;2;""RANGSIT"";2556;1;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""000001"";0",
"W;2;""RANGSIT"";2556;1;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""650001"";3",
"W;2;""RANGSIT"";2556;1;""CS496"";""471"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS496"";""471"";""SELECTED TOPICS IN COMPUTER SCIENCE"";3;""830001"";0",
"C;2;""RANGSIT"";2556;1;""CS496"";""521"";""RENDERING 2"";3;""010001"";0",
"C;2;""RANGSIT"";2556;1;""CS496"";""521"";""RENDERING 2"";3;""650001"";0",
"C;2;""RANGSIT"";2556;1;""CS497"";""521"";""REAL-TIME GRAPHICS"";3;""020001"";0",
"C;2;""RANGSIT"";2556;1;""CS497"";""521"";""REAL-TIME GRAPHICS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""CS499"";""521"";""SELECTED TOPICS IN COMPUTER GRAPHICS"";3;""650001"";1",
"W;2;""RANGSIT"";2556;1;""CS499"";""521"";""SELECTED TOPICS IN COMPUTER GRAPHICS"";3;""830001"";6",
"W;2;""RANGSIT"";2556;1;""EL070"";""521"";""ENGLISH COURSE 1"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""EL070"";""561"";""ENGLISH COURSE 1"";3;""650001"";31",
"W;2;""RANGSIT"";2556;1;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650001"";1",
"W;2;""RANGSIT"";2556;1;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""EL171"";""561"";""ENGLISH COURSE 2"";3;""650001"";18",
"W;2;""RANGSIT"";2556;1;""EL171"";""561"";""ENGLISH COURSE 2"";3;""650002"";14",
"W;2;""RANGSIT"";2556;1;""EL295"";""521"";""ACADEMIC ENGLISH 1"";3;""650001"";31",
"W;2;""RANGSIT"";2556;1;""EL295"";""521"";""ACADEMIC ENGLISH 1"";3;""650002"";25",
"W;2;""RANGSIT"";2556;1;""EL395"";""521"";""ACADEMIC ENGLISH 2"";3;""650001"";19",
"W;2;""RANGSIT"";2556;1;""EL395"";""521"";""ACADEMIC ENGLISH 2"";3;""650002"";28",
"W;2;""RANGSIT"";2556;1;""HO201"";""471"";""PRINCIPLES OF MANAGEMENT"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""HO201"";""521"";""PRINCIPLES OF MANAGEMENT"";3;""650001"";52",
"W;2;""RANGSIT"";2556;1;""MA211"";""471"";""CALCULUS 1"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""MA211"";""521"";""CALCULUS 1"";3;""650001"";2",
"W;2;""RANGSIT"";2556;1;""MA211"";""561"";""CALCULUS 1"";3;""650001"";43",
"W;2;""RANGSIT"";2556;1;""MA216"";""561"";""CALCULUS FOR SOCIAL SCIENCE 1"";3;""650001"";23",
"W;2;""RANGSIT"";2556;1;""SW365"";""471"";""FAMILY LIFE"," SEX EDUCATION AND ETHICS"";3;""650001"";0"
"W;2;""RANGSIT"";2556;1;""SW365"";""521"";""FAMILY LIFE"," SEX EDUCATION AND ETHICS"";3;""650001"";21"
"W;2;""RANGSIT"";2556;1;""TH161"";""521"";""THAI USAGE"";3;""650001"";0",
"W;2;""RANGSIT"";2556;1;""TH161"";""521"";""THAI USAGE"";3;""650002"";0",
"W;2;""RANGSIT"";2556;1;""TH161"";""561"";""THAI USAGE"";3;""650001"";34",
"W;2;""RANGSIT"";2556;1;""TH161"";""561"";""THAI USAGE"";3;""650002"";35",
"W;2;""RANGSIT"";2556;1;""TU100"";""561"";""CIVIC EDUCATION"";3;""650001"";70",
"W;2;""RANGSIT"";2556;1;""TU110"";""521"";""INTEGRATED HUMANITIES"";3;""650001"";57",
"W;2;""RANGSIT"";2556;1;""TU154"";""521"";""FOUNDATION OF MATHEMATICS"";3;""650001"";11",
"W;2;""RANGSIT"";2556;1;""TU154"";""561"";""FOUNDATION OF MATHEMATICS"";3;""650001"";70",
"W;2;""RANGSIT"";2556;2;""CJ317"";""471"";""FAMILY VIOLENCE"";3;""650001"";1",
"W;2;""RANGSIT"";2556;2;""CJ317"";""521"";""FAMILY VIOLENCE"";3;""650001"";13",
"W;2;""RANGSIT"";2556;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""455401"";0",
"W;2;""RANGSIT"";2556;2;""CS111"";""471"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";1",
"W;2;""RANGSIT"";2556;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""455401"";6",
"W;2;""RANGSIT"";2556;2;""CS111"";""521"";""OBJECT-ORIENTED PROGRAMMING"";4;""650001"";21",
"W;2;""RANGSIT"";2556;2;""CS111"";""561"";""OBJECT-ORIENTED PROGRAMMING"";3;""450001"";37",
"W;2;""RANGSIT"";2556;2;""CS111"";""561"";""OBJECT-ORIENTED PROGRAMMING"";3;""450002"";44",
"W;2;""RANGSIT"";2556;2;""CS111"";""561"";""OBJECT-ORIENTED PROGRAMMING"";3;""650002"";30",
"W;2;""RANGSIT"";2556;2;""CS111"";""561"";""OBJECT-ORIENTED PROGRAMMING"";3;""650003"";30",
"W;2;""RANGSIT"";2556;2;""CS112"";""471"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";1",
"W;2;""RANGSIT"";2556;2;""CS112"";""471"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";0",
"W;2;""RANGSIT"";2556;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100001"";83",
"W;2;""RANGSIT"";2556;2;""CS112"";""521"";""	INTRODUCTION TO OBJECT-ORIENTED PROGRAMMING"";3;""100002"";30",
"W;2;""RANGSIT"";2556;2;""CS115"";""561"";""PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING"";1;""005401"";16",
"W;2;""RANGSIT"";2556;2;""CS115"";""561"";""PRACTICUM FOR OBJECT-ORIENTED PROGRAMMING"";1;""650001"";18",
"W;2;""RANGSIT"";2556;2;""CS213"";""471"";""DATA STRUCTURES"";3;""070001"";1",
"W;2;""RANGSIT"";2556;2;""CS213"";""471"";""DATA STRUCTURES"";3;""650001"";1",
"W;2;""RANGSIT"";2556;2;""CS213"";""521"";""DATA STRUCTURES"";3;""070001"";11",
"W;2;""RANGSIT"";2556;2;""CS213"";""521"";""DATA STRUCTURES"";3;""650001"";22",
"W;2;""RANGSIT"";2556;2;""CS213"";""521"";""DATA STRUCTURES"";3;""650002"";1",
"W;2;""RANGSIT"";2556;2;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""050001"";1",
"W;2;""RANGSIT"";2556;2;""CS222"";""521"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";6",
"W;2;""RANGSIT"";2556;2;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""050001"";1",
"W;2;""RANGSIT"";2556;2;""CS231"";""471"";""PROGRAMMING LANGUAGES AND PARADIGMS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""020001"";30",
"W;2;""RANGSIT"";2556;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""020002"";36",
"W;2;""RANGSIT"";2556;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""650001"";54",
"W;2;""RANGSIT"";2556;2;""CS251"";""521"";""DATABASE SYSTEMS 1"";3;""650002"";1",
"W;2;""RANGSIT"";2556;2;""CS251"";""561"";""DATABASE SYSTEMS 1"";3;""020001"";0",
"W;2;""RANGSIT"";2556;2;""CS251"";""561"";""DATABASE SYSTEMS 1"";3;""020002"";1",
"W;2;""RANGSIT"";2556;2;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""650001"";55",
"W;2;""RANGSIT"";2556;2;""CS281"";""521"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""780001"";57",
"W;2;""RANGSIT"";2556;2;""CS281"";""561"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""780001"";1",
"C;2;""RANGSIT"";2556;2;""CS285"";""521"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""050001"";0",
"C;2;""RANGSIT"";2556;2;""CS285"";""521"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""650001"";0",
"C;2;""RANGSIT"";2556;2;""CS286"";""521"";""MATHEMATICS AND PROFESSIONAL PRACTICES FOR SOFTWARE ENGINEERING"";3;""070001"";0",
"C;2;""RANGSIT"";2556;2;""CS286"";""521"";""MATHEMATICS AND PROFESSIONAL PRACTICES FOR SOFTWARE ENGINEERING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS288"";""521"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""030001"";17",
"W;2;""RANGSIT"";2556;2;""CS288"";""521"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""650001"";16",
"W;2;""RANGSIT"";2556;2;""CS295"";""521"";""MATHEMATICS FOR COMPUTER GRAPHICS"";3;""050001"";12",
"W;2;""RANGSIT"";2556;2;""CS295"";""521"";""MATHEMATICS FOR COMPUTER GRAPHICS"";3;""650001"";7",
"W;2;""RANGSIT"";2556;2;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""650001"";8",
"W;2;""RANGSIT"";2556;2;""CS296"";""521"";""ART AND DESIGN FOUNDATIONS"";3;""890001"";16",
"W;2;""RANGSIT"";2556;2;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""650001"";13",
"W;2;""RANGSIT"";2556;2;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""650002"";1",
"W;2;""RANGSIT"";2556;2;""CS301"";""521"";""FUNDAMENTAL OF RESEARCH METHODOLOGY"";1;""810001"";22",
"W;2;""RANGSIT"";2556;2;""CS311"";""471"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""010001"";0",
"W;2;""RANGSIT"";2556;2;""CS311"";""471"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS311"";""521"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""010001"";64",
"W;2;""RANGSIT"";2556;2;""CS311"";""521"";""DESIGN AND ANALYSIS OF ALGORITHMS"";3;""650001"";43",
"W;2;""RANGSIT"";2556;2;""CS326"";""471"";""EMBEDDED SYSTEMS DESIGN"";3;""100001"";0",
"W;2;""RANGSIT"";2556;2;""CS326"";""471"";""EMBEDDED SYSTEMS DESIGN"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS326"";""521"";""EMBEDDED SYSTEMS DESIGN"";3;""100001"";16",
"W;2;""RANGSIT"";2556;2;""CS326"";""521"";""EMBEDDED SYSTEMS DESIGN"";3;""650001"";19",
"W;2;""RANGSIT"";2556;2;""CS328"";""521"";""COMPILER CONSTRUCTION"";3;""100001"";3",
"C;2;""RANGSIT"";2556;2;""CS328"";""521"";""COMPILER CONSTRUCTION"";3;""650001"";0",
"C;2;""RANGSIT"";2556;2;""CS336"";""471"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""050001"";0",
"C;2;""RANGSIT"";2556;2;""CS336"";""471"";""PRACTICES AND PATTERNS IN OBJECT-ORIENTED PROGRAMMING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS342"";""471"";""NET-CENTRIC COMPUTING 1"";3;""080001"";0",
"W;2;""RANGSIT"";2556;2;""CS342"";""471"";""NET-CENTRIC COMPUTING 1"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS342"";""521"";""NET-CENTRIC COMPUTING 1"";3;""080001"";54",
"W;2;""RANGSIT"";2556;2;""CS342"";""521"";""NET-CENTRIC COMPUTING 1"";3;""650001"";46",
"W;2;""RANGSIT"";2556;2;""CS348"";""471"";""INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING"";3;""050001"";0",
"W;2;""RANGSIT"";2556;2;""CS348"";""471"";""INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS348"";""521"";""INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING"";3;""050001"";5",
"W;2;""RANGSIT"";2556;2;""CS348"";""521"";""INTRODUCTION TO CLUSTER COMPUTING AND DISTRIBUTED COMPUTING"";3;""650001"";18",
"W;2;""RANGSIT"";2556;2;""CS351"";""471"";""DATABASE SYSTEMS 1"";3;""020001"";0",
"W;2;""RANGSIT"";2556;2;""CS351"";""471"";""DATABASE SYSTEMS 1"";3;""020002"";0",
"W;2;""RANGSIT"";2556;2;""CS351"";""471"";""DATABASE SYSTEMS 1"";3;""650001"";1",
"W;2;""RANGSIT"";2556;2;""CS356"";""471"";""	COMPUTER APPLICATIONS IN BUSINESS"";3;""030001"";0",
"C;2;""RANGSIT"";2556;2;""CS356"";""471"";""	COMPUTER APPLICATIONS IN BUSINESS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS356"";""521"";""	COMPUTER APPLICATIONS IN BUSINESS"";3;""030001"";20",
"C;2;""RANGSIT"";2556;2;""CS356"";""521"";""	COMPUTER APPLICATIONS IN BUSINESS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS359"";""471"";""DOCUMENT INDEXTING AND RETRIEVAL"";3;""030001"";0",
"C;2;""RANGSIT"";2556;2;""CS359"";""471"";""DOCUMENT INDEXTING AND RETRIEVAL"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS359"";""521"";""DOCUMENT INDEXTING AND RETRIEVAL"";3;""030001"";6",
"C;2;""RANGSIT"";2556;2;""CS359"";""521"";""DOCUMENT INDEXTING AND RETRIEVAL"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS366"";""471"";""FUNDAMENTAL OF NATURAL LANGUAGE PROCESSING"";3;""050001"";0",
"W;2;""RANGSIT"";2556;2;""CS366"";""471"";""FUNDAMENTAL OF NATURAL LANGUAGE PROCESSING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS366"";""521"";""FUNDAMENTAL OF NATURAL LANGUAGE PROCESSING"";3;""050001"";11",
"W;2;""RANGSIT"";2556;2;""CS366"";""521"";""FUNDAMENTAL OF NATURAL LANGUAGE PROCESSING"";3;""650001"";6",
"W;2;""RANGSIT"";2556;2;""CS367"";""471"";""KNOWLEDGE REPRESENTATION AND REASONING"";3;""030001"";0",
"W;2;""RANGSIT"";2556;2;""CS367"";""471"";""KNOWLEDGE REPRESENTATION AND REASONING"";3;""650001"";0",
"C;2;""RANGSIT"";2556;2;""CS367"";""471"";""KNOWLEDGE REPRESENTATION AND REASONING"";3;""650002"";0",
"W;2;""RANGSIT"";2556;2;""CS367"";""521"";""KNOWLEDGE REPRESENTATION AND REASONING"";3;""030001"";2",
"W;2;""RANGSIT"";2556;2;""CS367"";""521"";""KNOWLEDGE REPRESENTATION AND REASONING"";3;""650001"";25",
"W;2;""RANGSIT"";2556;2;""CS374"";""471"";""HUMAN-COMPUTER INTERACTION"";3;""040001"";0",
"W;2;""RANGSIT"";2556;2;""CS374"";""471"";""HUMAN-COMPUTER INTERACTION"";3;""040002"";0",
"W;2;""RANGSIT"";2556;2;""CS374"";""471"";""HUMAN-COMPUTER INTERACTION"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS374"";""471"";""HUMAN-COMPUTER INTERACTION"";3;""650002"";0",
"W;2;""RANGSIT"";2556;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""040001"";27",
"W;2;""RANGSIT"";2556;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""040002"";28",
"W;2;""RANGSIT"";2556;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""650001"";30",
"W;2;""RANGSIT"";2556;2;""CS374"";""521"";""HUMAN - COMPUTER INTERACTION"";3;""650002"";14",
"W;2;""RANGSIT"";2556;2;""CS377"";""471"";""DIGITAL IMAGE PROCESSING"";3;""050001"";0",
"C;2;""RANGSIT"";2556;2;""CS377"";""471"";""DIGITAL IMAGE PROCESSING"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS377"";""521"";""DIGITAL IMAGE PROCESSING"";3;""050001"";16",
"W;2;""RANGSIT"";2556;2;""CS381"";""471"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS381"";""471"";""OBJECT-ORIENTED ANALYSIS AND DESIGN"";3;""780001"";0",
"W;2;""RANGSIT"";2556;2;""CS382"";""471"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""030001"";0",
"W;2;""RANGSIT"";2556;2;""CS382"";""471"";""COMPONENT-BASED SOFTWARE DEVELOPMENT"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS388"";""471"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""100001"";0",
"C;2;""RANGSIT"";2556;2;""CS388"";""471"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS388"";""521"";""SOFTWARE CONSTRUCTION AND EVOLUTION"";3;""100001"";2",
"C;2;""RANGSIT"";2556;2;""CS389"";""471"";""SOFTWARE ARCHITECTURE"";3;""650001"";0",
"C;2;""RANGSIT"";2556;2;""CS389"";""521"";""SOFTWARE ARCHITECTURE"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS397"";""521"";""RENDERING 1"";3;""090001"";16",
"W;2;""RANGSIT"";2556;2;""CS397"";""521"";""RENDERING 1"";3;""650001"";5",
"W;2;""RANGSIT"";2556;2;""CS398"";""521"";""COMPUTER ANIMATION"";3;""650001"";5",
"W;2;""RANGSIT"";2556;2;""CS398"";""521"";""COMPUTER ANIMATION"";3;""810001"";15",
"W;2;""RANGSIT"";2556;2;""CS399"";""521"";""THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES"";3;""650001"";2",
"W;2;""RANGSIT"";2556;2;""CS399"";""521"";""THREE DIMENSIONAL  INDUSTRY CONCEPTS AND PRACTICES"";3;""820001"";13",
"C;2;""RANGSIT"";2556;2;""CS401"";""521"";""SPECIAL PROJECTS  1"";2;""000001"";0",
"C;2;""RANGSIT"";2556;2;""CS401"";""521"";""SPECIAL PROJECTS  1"";2;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS402"";""521"";""SPECIAL PROJECTS 2"";3;""000001"";73",
"W;2;""RANGSIT"";2556;2;""CS402"";""521"";""SPECIAL PROJECTS 2"";3;""650001"";54",
"W;2;""RANGSIT"";2556;2;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""030001"";5",
"W;2;""RANGSIT"";2556;2;""CS407"";""521"";""SEMINAR IN SOFTWARE ENGINEERING"";3;""650001"";6",
"W;2;""RANGSIT"";2556;2;""CS408"";""521"";""SEMINAR IN SYSTEM ENGINEERING"";3;""020001"";20",
"W;2;""RANGSIT"";2556;2;""CS408"";""521"";""SEMINAR IN SYSTEM ENGINEERING"";3;""650001"";7",
"W;2;""RANGSIT"";2556;2;""CS426"";""471"";""PARALLEL ALGORITHM DESIGNS"";3;""020001"";0",
"W;2;""RANGSIT"";2556;2;""CS426"";""471"";""PARALLEL ALGORITHM DESIGNS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS426"";""521"";""PARALLEL ALGORITHM DESIGNS"";3;""020001"";5",
"W;2;""RANGSIT"";2556;2;""CS426"";""521"";""PARALLEL ALGORITHM DESIGNS"";3;""650001"";5",
"W;2;""RANGSIT"";2556;2;""CS429"";""471"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""020001"";0",
"W;2;""RANGSIT"";2556;2;""CS429"";""471"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS429"";""521"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""020001"";3",
"W;2;""RANGSIT"";2556;2;""CS429"";""521"";""SELECTED TOPICS  IN  COMPUTER ARCHITECTURE"";3;""650001"";19",
"C;2;""RANGSIT"";2556;2;""CS447"";""471"";""OPERATING SYSTEM 2"";3;""090001"";0",
"C;2;""RANGSIT"";2556;2;""CS447"";""471"";""OPERATING SYSTEM 2"";3;""650001"";0",
"C;2;""RANGSIT"";2556;2;""CS447"";""521"";""OPERATING SYSTEM 2"";3;""090001"";0",
"C;2;""RANGSIT"";2556;2;""CS447"";""521"";""OPERATING SYSTEM 2"";3;""650001"";0",
"C;2;""RANGSIT"";2556;2;""CS458"";""471"";""INFORMATION SYSTEMS FOR ENTREPRENEUR MANAGEMENT"";3;""650001"";0",
"C;2;""RANGSIT"";2556;2;""CS458"";""521"";""INFORMATION SYSTEMS FOR ENTREPRENEUR MANAGEMENT"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";0",
"W;2;""RANGSIT"";2556;2;""CS459"";""471"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""090001"";16",
"W;2;""RANGSIT"";2556;2;""CS459"";""521"";""SELECTED TOPICS IN INFORMATION SYSTEMS"";3;""650001"";9",
"W;2;""RANGSIT"";2556;2;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS477"";""471"";""	COMPUTER ANIMATION"";3;""810001"";0",
"W;2;""RANGSIT"";2556;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";0",
"W;2;""RANGSIT"";2556;2;""CS486"";""471"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""050001"";13",
"W;2;""RANGSIT"";2556;2;""CS486"";""521"";""SOFTWARE VALIDATION  AND  VERIFICATION"";3;""650001"";16",
"W;2;""RANGSIT"";2556;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";0",
"W;2;""RANGSIT"";2556;2;""CS487"";""471"";""SOFTWARE PROJECT MANAGEMENT"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""090001"";18",
"W;2;""RANGSIT"";2556;2;""CS487"";""521"";""SOFTWARE PROJECT MANAGEMENT"";3;""650001"";16",
"C;2;""RANGSIT"";2556;2;""CS491"";""471"";""SPECIAL TOPICS   1"";2;""000001"";0",
"C;2;""RANGSIT"";2556;2;""CS491"";""471"";""SPECIAL TOPICS   1"";2;""650001"";0",
"W;2;""RANGSIT"";2556;2;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""000001"";0",
"W;2;""RANGSIT"";2556;2;""CS492"";""471"";""SPECIAL TOPICS 2"";4;""650001"";4",
"W;2;""RANGSIT"";2556;2;""EL171"";""521"";""ENGLISH COURSE 2"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""EL171"";""561"";""ENGLISH COURSE 2"";3;""650001"";31",
"W;2;""RANGSIT"";2556;2;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""EL172"";""521"";""ENGLISH COURSE 3"";3;""650002"";0",
"W;2;""RANGSIT"";2556;2;""EL172"";""561"";""ENGLISH COURSE 3"";3;""650001"";18",
"W;2;""RANGSIT"";2556;2;""EL172"";""561"";""ENGLISH COURSE 3"";3;""650002"";13",
"W;2;""RANGSIT"";2556;2;""HO201"";""521"";""PRINCIPLES OF MANAGEMENT"";3;""650001"";55",
"W;2;""RANGSIT"";2556;2;""MA212"";""471"";""CALCULUS 2"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""MA212"";""521"";""CALCULUS 2"";3;""650001"";3",
"W;2;""RANGSIT"";2556;2;""MA217"";""561"";""CALCULUS FOR SOCIAL SCIENCE 2"";3;""650001"";3",
"W;2;""RANGSIT"";2556;2;""MA332"";""471"";""LINEAR ALGEBRA"";3;""650001"";1",
"W;2;""RANGSIT"";2556;2;""MA332"";""521"";""LINEAR ALGEBRA"";3;""650001"";41",
"W;2;""RANGSIT"";2556;2;""PY218"";""471"";""EDUCATIONAL PSYCHOLOGY"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""PY218"";""521"";""EDUCATIONAL PSYCHOLOGY"";3;""650001"";13",
"W;2;""RANGSIT"";2556;2;""PY218"";""561"";""EDUCATIONAL PSYCHOLOGY"";3;""650001"";1",
"W;2;""RANGSIT"";2556;2;""PY228"";""521"";""PSYCHOLOGY OF INTERPERSONAL RELATIONS"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""PY228"";""561"";""PSYCHOLOGY OF INTERPERSONAL RELATIONS"";3;""650001"";64",
"W;2;""RANGSIT"";2556;2;""SC123"";""521"";""FUNDAMENTAL CHEMISTRY"";3;""650001"";0",
"W;2;""RANGSIT"";2556;2;""SC123"";""561"";""FUNDAMENTAL CHEMISTRY"";3;""650001"";2",
"W;2;""RANGSIT"";2556;2;""SC135"";""521"";""GENERAL PHYSICS"";3;""650001"";1",
"W;2;""RANGSIT"";2556;2;""SC135"";""561"";""GENERAL PHYSICS"";3;""650001"";59",
"W;2;""RANGSIT"";2556;2;""SC173"";""521"";""FUNDAMENTAL CHEMISTRY   LABORATORY"";1;""650001"";0",
